Episode,PPO,Random
2008,0.9600005,0.4400006
2009,0.41000062,0.42000085
2010,0.4300006,0.67000085
2011,0.48000044,0.6400004
2012,0.5700007,0.5000008
2013,0.4300006,0.4600007
2014,0.9300009,0.5700007
2015,0.3,0.31000024
2016,0.5700007,0.3
2017,0.5600005,0.52000076
2018,0.38000065,0.3
2019,0.57000047,0.5400006
2020,0.62000066,0.4400006
2021,0.6200004,0.45000058
2022,0.49000078,0.3400007
2023,0.38000005,0.6500005
2024,0.6600006,0.6900007
2025,0.38000065,0.6300008
2026,0.50000054,0.6400009
2027,0.31,0.38000065
2028,0.8300003,0.63000077
2029,0.35000068,0.3800004
2030,0.72000027,0.6400004
2031,0.73000056,0.65000075
2032,0.66000074,0.3
2033,0.4200006,0.8500008
2034,0.8100005,0.3300007
2035,0.78000075,0.61000067
2036,0.6000007,0.5100005
2037,0.61000067,0.63000065
2038,0.31,0.49000067
2039,0.50000054,0.8000003
2040,0.8300007,0.3
2041,0.65000063,0.58000094
2042,0.75000083,0.3
2043,0.46000057,0.7500008
2044,0.5900007,0.34000057
2045,0.52000076,0.32000083
2046,0.5300005,0.5500005
2047,0.49000055,0.5800007
2048,0.5800007,0.64000064
2049,0.5500005,0.48000056
2050,0.6300009,0.61000067
2051,0.6800006,0.45000058
2052,0.46000057,0.5500005
2053,0.7400008,0.3
2054,0.6000002,0.3800004
2055,0.39000064,0.4400007
2056,0.7500006,0.34000045
2057,0.36000043,0.5000008
2058,0.34999996,0.3
2059,0.4200006,0.3200006
2060,0.38000065,0.5600007
2061,0.33999997,0.41000062
2062,0.32,0.3800004
2063,1.1399997,0.6500009
2064,0.41000062,0.45000058
2065,0.5700007,0.36000007
2066,0.40000063,0.3
2067,0.41000062,0.34000033
2068,0.49000078,0.65000075
2069,0.5600005,0.5700007
2070,0.64000064,0.39000005
2071,0.46000057,0.35000068
2072,0.53000075,0.5500007
2073,0.5700006,0.5900007
2074,0.3,0.46000057
2075,0.48000067,0.46000075
2076,0.7400008,0.3
2077,0.66000086,0.34999996
2078,0.49000043,0.31
2079,0.4300006,0.51000065
2080,0.77000064,0.3800004
2081,0.5300005,0.71000075
2082,0.52000076,0.3
2083,0.6000007,0.3
2084,0.5700006,0.52000076
2085,0.73000056,0.4300006
2086,0.62000066,0.5300005
2087,0.5500005,0.40000063
2088,0.9800008,0.32999998
2089,0.38000065,0.8100002
2090,0.5900007,0.41000062
2091,0.4400006,0.5900007
2092,0.59000057,0.75000066
2093,0.3800004,0.5000008
2094,0.61000067,0.85000014
2095,0.48000056,0.49000055
2096,0.33999997,0.67000073
2097,0.7700008,0.33999997
2098,0.7100008,0.41000074
2099,0.46000057,0.63000065
2100,0.61000043,0.6200006
2101,0.62000066,0.31
2102,0.40000063,0.34999996
2103,0.5700007,0.73000085
2104,0.37000042,0.79000056
2105,0.6400009,0.4700008
2106,0.74000067,0.34000045
2107,0.61000055,0.33000022
2108,1.0500002,0.6400009
2109,0.35000008,0.3
2110,0.50000054,0.43000084
2111,0.50000054,0.33999997
2112,0.50000066,0.7000008
2113,0.6700006,0.48000056
2114,0.6400009,0.46000057
2115,0.50000054,0.34000045
2116,0.5300005,0.3
2117,0.63000065,0.7200007
2118,0.5200001,0.34999996
2119,0.7600007,0.7400008
2120,0.6800006,0.45000058
2121,0.51000077,0.3200006
2122,0.3400007,0.41000062
2123,0.62000066,0.7100006
2124,0.46000034,0.37000042
2125,0.4600008,0.3300007
2126,0.7200007,0.3
2127,0.31,0.51000077
2128,0.8400007,0.7900007
2129,0.4300006,0.37000042
2130,0.5600007,0.61000067
2131,0.75000054,0.3
2132,0.36000055,0.67000073
2133,0.3,0.48000056
2134,0.39000064,0.4800008
2135,0.5000008,0.7200007
2136,0.57000047,0.67000073
2137,0.52000064,0.3
2138,0.69000083,0.3900004
2139,0.39000064,0.4200006
2140,0.69000053,0.3
2141,0.32000047,0.32000047
2142,0.5200003,0.8100007
2143,0.34000045,0.7900008
2144,0.74000025,0.35000068
2145,0.3,0.48000056
2146,0.48000056,0.50000054
2147,0.5300005,0.6100008
2148,0.7100007,0.3
2149,0.6500006,0.5500006
2150,0.43000072,0.37000066
2151,0.3300007,0.5400005
2152,0.9500005,0.61000067
2153,0.37000006,0.64000064
2154,0.43000084,0.3400007
2155,0.73000073,0.33000046
2156,0.59000075,0.5000008
2157,0.3100006,0.3
2158,0.45000046,0.31
2159,0.5500007,0.3200001
2160,0.7900008,0.3400007
2161,0.77000076,0.3
2162,0.54000074,0.6000007
2163,0.47000057,0.7400008
2164,0.8000007,0.60000044
2165,0.5700008,0.43000084
2166,0.67000085,0.41000074
2167,0.58000046,0.3
2168,0.54000074,0.4200006
2169,0.3,0.4100005
2170,0.38000065,0.38000005
2171,0.77000076,0.43000036
2172,0.6500009,0.6500004
2173,0.32000047,0.3
2174,0.76000065,0.37000042
2175,0.34000045,0.3
2176,0.56000036,0.3
2177,0.47000057,0.40000075
2178,0.45000046,0.43000084
2179,0.5500005,0.3
2180,0.3,0.4000005
2181,0.48000056,0.48000067
2182,0.72000074,0.32
2183,0.6000007,0.6100008
2184,0.7100007,0.50000054
2185,0.7800006,0.3
2186,0.65000063,0.8000007
2187,0.74000084,0.3
2188,0.48000067,0.34999996
2189,0.5300005,0.52000076
2190,0.47000057,0.38000005
2191,0.91000074,0.45000058
2192,0.5900007,0.8400007
2193,0.8300007,0.54000074
2194,0.3,0.7000004
2195,0.31,0.50000054
2196,0.3800004,0.51000077
2197,0.72000057,0.3
2198,0.4900003,0.7800007
2199,0.8400007,0.5500006
2200,0.8600005,0.31
2201,0.7600009,0.49000078
2202,0.42000037,0.31
2203,0.6600006,0.46000057
2204,0.7100008,0.59000057
2205,0.5600006,0.4600008
2206,0.63000065,0.34000045
2207,0.73000044,0.51000077
2208,0.8600009,0.47000068
2209,0.41000062,0.7200008
2210,0.6200009,0.49000067
2211,0.43000013,0.49000078
2212,0.3,0.73000056
2213,0.52000064,0.4400006
2214,0.7000007,0.5700008
2215,0.92000055,0.7300008
2216,0.39000016,0.72000057
2217,0.37000018,0.5300006
2218,0.39000016,0.3
2219,1.0100007,0.3
2220,0.5800007,0.64000076
2221,0.33999997,0.43000072
2222,0.61000043,0.40000063
2223,0.32,0.7100008
2224,0.33000046,0.33999997
2225,0.67000085,0.3
2226,0.3,0.7100007
2227,0.5400006,0.34999996
2228,0.37000006,0.6400009
2229,0.9500009,0.36000067
2230,0.53000027,0.3400008
2231,0.5400005,0.3
2232,0.42000073,0.4200005
2233,0.34000045,0.47000057
2234,0.7200007,0.3
2235,0.46000046,0.4300006
2236,0.3500002,0.51000065
2237,0.3400007,0.4400006
2238,0.54000074,0.3
2239,0.3,0.6800007
2240,0.64000064,0.32
2241,0.6600006,0.31
2242,0.5000004,0.3000006
2243,0.51000077,0.4400006
2244,0.60000044,0.36000055
2245,0.52000076,0.4400007
2246,0.50000054,0.5000008
2247,0.80000055,0.3
2248,0.8100007,0.3
2249,0.49000043,0.46000046
2250,0.76000077,0.3
2251,0.4700008,0.45000058
2252,0.3,0.6300005
2253,0.40000004,0.76000077
2254,0.47000057,0.50000054
2255,0.53000075,0.36000007
2256,0.32,0.31
2257,0.96000075,0.4400007
2258,0.76000077,0.35000068
2259,0.4800008,0.33000058
2260,0.6000007,0.36999995
2261,0.5200005,0.35000068
2262,0.7300006,0.4700008
2263,0.5500007,0.31
2264,0.6800007,0.35999995
2265,0.4400007,0.5100005
2266,0.64000076,0.6400006
2267,1.0100007,0.63000065
2268,0.5100005,0.36000067
2269,0.4400007,0.7500007
2270,0.35000056,0.5700007
2271,0.5900005,0.86000025
2272,0.7700005,0.67000073
2273,0.5100005,0.38000065
2274,0.9000007,0.32
2275,1.1200004,0.35000056
2276,0.6500007,0.3
2277,0.31,0.3
2278,0.65000063,0.4700008
2279,0.5500007,0.46000046
2280,0.5800007,0.3
2281,0.5800007,0.3
2282,0.3400007,0.8400009
2283,0.5500006,0.47000033
2284,1.0400007,0.4400006
2285,0.5700007,0.5600005
2286,0.64000064,0.4300006
2287,0.37000018,0.32
2288,0.66000074,0.6000007
2289,0.4200006,0.55000085
2290,0.4400007,0.37000054
2291,0.55000037,0.32
2292,0.6100006,0.41000062
2293,0.5900007,0.4600008
2294,0.73000044,0.6500009
2295,0.52000064,0.3
2296,0.34000045,0.51000077
2297,0.7700006,0.35000056
2298,0.42000037,0.5200005
2299,0.65000063,0.5800008
2300,0.5500006,0.35000068
2301,0.3900004,0.30000073
2302,0.4300006,0.3
2303,0.62000066,0.51000077
2304,0.51000077,0.8900009
2305,0.54000074,0.3600002
2306,0.6300006,0.35000008
2307,0.8200007,0.7000008
2308,0.5200005,0.3100006
2309,0.3,0.3
2310,0.5000008,0.49000055
2311,0.5800006,0.69000036
2312,0.9000007,0.4300006
2313,1.0000007,0.40000063
2314,0.35000044,0.31
2315,0.36000055,0.5200003
2316,0.46000057,0.3
2317,0.3400007,0.37000078
2318,0.4300006,0.31
2319,0.6600006,0.3
2320,0.83000076,0.7400007
2321,0.39000064,0.45000058
2322,0.4500007,0.3
2323,0.49000078,0.3
2324,0.5500007,0.3
2325,0.4800008,0.46000057
2326,0.5800006,0.6800006
2327,0.5500007,0.3400007
2328,0.52000076,0.7900002
2329,0.4200006,0.4000005
2330,0.60000056,0.36000055
2331,0.64000064,0.39000052
2332,0.7100008,0.8300004
2333,0.5500007,0.47000057
2334,0.78000075,0.38000005
2335,0.31,0.68000084
2336,0.4300006,0.66000074
2337,0.73000073,0.4400006
2338,0.7400008,0.7000006
2339,0.61000067,0.3
2340,0.51000065,0.3
2341,0.4200006,0.44000083
2342,0.79000074,0.53000075
2343,0.3900004,0.6000007
2344,0.5700007,0.3
2345,0.48000067,0.48000056
2346,0.7000006,0.5700007
2347,0.3,0.3
2348,0.66000086,0.4800008
2349,0.3200007,0.33999997
2350,0.48000056,0.50000066
2351,0.5100005,0.3
2352,0.88000035,0.32000023
2353,0.59000045,0.3
2354,0.5500006,0.78000075
2355,0.53000075,0.32
2356,0.3,0.3
2357,0.40000063,0.40000063
2358,0.3,0.4400006
2359,0.36000007,0.43000048
2360,0.6600006,0.77000064
2361,0.49000055,0.31
2362,0.31,0.3
2363,0.61000067,0.50000066
2364,0.5000003,0.31
2365,0.35000068,0.9900006
2366,0.41000062,0.36000055
2367,0.4300006,0.47000057
2368,0.5900007,0.58000046
2369,0.7800002,0.8100007
2370,0.7400008,0.52000076
2371,0.4500007,0.49000055
2372,0.61000043,0.65000063
2373,0.4400007,0.31
2374,0.5500007,0.32999998
2375,0.37000042,0.8900009
2376,0.48000056,0.39000005
2377,0.51000065,0.63000065
2378,0.46000046,0.37000006
2379,0.50000054,0.3
2380,0.6400009,0.3
2381,0.6100008,0.3
2382,0.7000006,0.36000067
2383,0.7000004,0.31
2384,0.48000056,0.33999997
2385,0.37000042,0.42000085
2386,0.8000007,0.3
2387,0.4700005,0.35000056
2388,0.68000066,0.6800006
2389,0.4400006,0.80000067
2390,0.74000067,0.3000005
2391,0.63000065,0.3400007
2392,0.6900005,0.5500005
2393,0.47000068,0.31000012
2394,0.56000036,0.6200004
2395,0.61000067,0.62000066
2396,0.64000064,0.67000073
2397,0.8800009,0.31
2398,0.31,0.32999998
2399,0.7700008,0.3
2400,0.5600005,0.57000047
2401,0.42000037,0.5100005
2402,0.5600006,0.3200006
2403,0.3,0.47000057
2404,0.8000008,0.3
2405,0.5800006,0.33000058
2406,0.5100005,0.4200006
2407,0.4200006,0.54000074
2408,0.8200002,0.5400005
2409,0.6600006,0.40000063
2410,0.66000086,0.5200005
2411,0.35000056,0.6200004
2412,0.50000054,0.39000064
2413,0.5400006,0.38000005
2414,0.44000012,0.40000063
2415,0.33999997,0.32000047
2416,0.7100005,0.66000086
2417,0.4400006,0.37000054
2418,0.3,0.47000057
2419,0.39000052,0.3
2420,0.7800005,0.3
2421,0.50000054,0.84000075
2422,0.3,0.40000063
2423,0.38000065,0.31
2424,0.8300007,0.3
2425,0.46000057,0.3
2426,0.3,0.39000064
2427,0.5600005,0.36000043
2428,0.6800006,0.35000044
2429,0.35000068,0.66000086
2430,0.32000047,0.4500007
2431,0.49000067,0.47000068
2432,0.95000046,0.45000058
2433,0.46000057,0.31
2434,0.46000057,0.32
2435,0.7100006,0.31000048
2436,0.3,0.5300006
2437,0.5400005,0.37000066
2438,0.5600005,0.47000057
2439,0.7400008,0.3400007
2440,0.51000077,0.3
2441,0.36000067,0.3
2442,0.75000054,0.31
2443,0.62000066,0.5700006
2444,0.38000065,0.43000013
2445,0.8400004,0.3
2446,0.65000075,0.46000057
2447,0.38000065,0.97000074
2448,0.45000082,0.65000075
2449,0.63000065,0.37000006
2450,0.32,0.72000057
2451,0.6400009,0.4000005
2452,0.5500007,0.3100006
2453,0.4600008,0.3200007
2454,0.6900008,0.3
2455,0.5300005,0.33999997
2456,0.64000064,0.34000057
2457,0.5300006,0.4300006
2458,0.48000056,0.4400006
2459,0.6900006,0.3
2460,0.6900006,0.9600008
2461,0.33000046,0.49000078
2462,0.5900007,0.30000013
2463,0.7300004,0.48000056
2464,0.3600002,0.34999996
2465,0.6300009,0.7000007
2466,0.9100001,0.3000006
2467,0.7200007,0.33000046
2468,0.6600001,0.4300006
2469,0.6200009,0.61000043
2470,0.78000075,0.3
2471,0.87000084,0.50000066
2472,0.5400005,0.41000062
2473,0.53000075,0.65000075
2474,0.63000065,0.34000045
2475,0.67000073,0.43000048
2476,0.7200007,0.43000084
2477,0.6400006,0.63000065
2478,0.8800001,0.5800006
2479,0.30000073,0.32999998
2480,0.38000065,0.62000066
2481,0.510001,0.7300008
2482,0.3,0.7800008
2483,0.5500007,0.4700008
2484,0.41000062,0.4600008
2485,0.48000056,0.76000077
2486,0.3,0.5500006
2487,0.7400008,0.4400007
2488,0.4200006,0.4800008
2489,0.5300006,0.37000066
2490,0.4500007,0.67000043
2491,0.46000057,0.63000065
2492,0.53000075,0.72000074
2493,0.6700006,0.6200008
2494,0.45000046,0.3
2495,0.37000054,0.3
2496,0.5500005,0.65000063
2497,0.61000067,0.5800006
2498,0.36000043,0.5800007
2499,0.77000076,0.75000054
2500,0.5600007,0.76000077
2501,0.3800004,0.37000006
2502,0.5500007,0.3400007
2503,0.40000063,0.3
2504,0.5600007,0.48000056
2505,0.34000045,0.5500007
2506,0.50000054,0.42000014
2507,0.48000044,0.3
2508,0.63000065,0.6800007
2509,0.48000056,0.3
2510,0.34999996,0.3
2511,0.6600004,0.3
2512,0.4200006,0.37000066
2513,0.4800008,0.78000075
2514,0.4400006,0.45000082
2515,0.5600007,0.7300008
2516,0.33999997,0.35000068
2517,0.9200002,0.62000066
2518,0.73000056,0.3
2519,0.8800008,0.39000064
2520,0.6800006,0.3
2521,0.37000042,0.36000067
2522,0.4000005,0.5600007
2523,0.46000034,0.3200007
2524,0.7900002,0.6600006
2525,0.68000084,0.3
2526,0.70000035,0.3400007
2527,0.50000054,0.3
2528,0.5000008,0.6100009
2529,0.84000075,0.4200006
2530,0.6800007,0.31000048
2531,0.61000067,0.60000056
2532,0.49000055,0.53000075
2533,0.7600005,0.46000057
2534,0.33000046,0.3000006
2535,0.3,0.30000073
2536,0.7000006,0.31
2537,0.53000075,0.33999997
2538,0.41000062,0.31
2539,0.49000055,0.41000062
2540,0.46000057,0.46000057
2541,0.5100005,0.3
2542,0.52000064,0.3
2543,0.92000043,0.32
2544,0.42000014,0.3
2545,0.6200007,0.3
2546,0.41000062,0.3
2547,0.3200007,0.3
2548,0.46000057,0.3
2549,0.3,0.51000065
2550,0.62000066,0.31
2551,0.90000075,0.46000046
2552,0.3400007,0.37000042
2553,0.52000064,0.69000083
2554,0.59000057,0.3600002
2555,0.68000084,0.8300008
2556,0.4500007,0.53000075
2557,0.5500007,0.3
2558,0.36000043,0.62000054
2559,0.54000074,0.3
2560,0.5700007,0.3
2561,0.3,0.4300006
2562,0.3,0.5900007
2563,0.78000057,0.3
2564,0.46000046,0.34999996
2565,0.5600006,0.3
2566,0.41000015,0.41000086
2567,0.31,0.3
2568,0.6800006,0.72
2569,0.4200006,0.63000065
2570,0.7100008,0.45000058
2571,0.7100008,0.3
2572,0.61000043,0.65000063
2573,0.47000057,0.3
2574,0.5600005,0.38000065
2575,0.35000044,0.62000054
2576,0.5800007,0.41000062
2577,0.48000044,0.35000068
2578,0.32,0.3
2579,0.48000032,0.51000065
2580,0.32,0.3
2581,0.36000007,0.7900005
2582,0.4000005,0.40000063
2583,0.3900004,0.32
2584,0.75000066,0.31
2585,0.61000067,0.74000084
2586,0.42000073,0.3
2587,0.77000076,0.3
2588,0.9900001,0.3
2589,0.5300005,0.7500008
2590,0.37999994,0.33000058
2591,0.4600008,0.31
2592,0.5400005,0.35000068
2593,0.3,0.6900006
2594,0.4700008,0.38000053
2595,0.9899999,0.4600008
2596,0.96000063,0.45000058
2597,0.4400006,0.54000074
2598,0.5400005,0.4800008
2599,0.4200006,0.6900006
2600,0.33000058,0.3
2601,0.4300006,0.50000066
2602,0.4000004,0.5300006
2603,0.55000025,0.7300008
2604,0.4400006,0.34999996
2605,0.9400008,0.6500006
2606,0.47000033,0.46000057
2607,0.33999997,0.5800007
2608,0.87000036,0.3000005
2609,0.5700007,0.62000066
2610,0.5500007,0.69000083
2611,0.5400006,0.54000074
2612,0.5600007,0.3
2613,0.50000054,0.52000064
2614,0.32000047,0.5600007
2615,0.9100005,0.32999998
2616,0.6200007,0.6400005
2617,0.6600006,0.30000073
2618,0.32,0.43000072
2619,0.42000085,0.7100006
2620,0.49000055,0.41000062
2621,0.3,0.46000057
2622,0.40000087,0.3
2623,0.71000034,0.39000005
2624,0.5300005,0.46000057
2625,0.5400006,0.3
2626,0.3,0.37000078
2627,0.3900004,0.4400006
2628,0.40000063,0.4600008
2629,0.78000075,0.3900004
2630,0.6800009,0.3
2631,0.6800005,0.5100005
2632,0.5300004,0.3200001
2633,0.6200005,0.33000046
2634,0.6100005,0.52000076
2635,0.4800008,0.7100007
2636,0.4400006,0.4200006
2637,0.5600005,0.3
2638,0.53000075,0.45000058
2639,0.52000064,0.32999998
2640,0.30000073,0.3
2641,0.5300005,0.3
2642,0.40000063,0.3
2643,0.6800006,0.41000062
2644,0.31000072,0.56000084
2645,0.84000015,0.3400001
2646,0.6800007,0.6700004
2647,0.67000073,0.3
2648,0.47000057,0.40000063
2649,0.52000076,0.5700007
2650,0.3400007,0.54000074
2651,0.5200005,0.5800007
2652,0.8100007,0.5700007
2653,0.52000076,0.5600005
2654,0.35000056,0.49000055
2655,0.5700007,0.40000063
2656,0.5100005,0.7100008
2657,0.39000064,0.38000065
2658,0.4500007,0.36000067
2659,0.6800009,0.7100008
2660,0.48000067,0.5700007
2661,0.50000054,0.3
2662,0.5600007,0.5400006
2663,0.9300009,0.39000064
2664,0.7600005,0.3
2665,0.47000057,0.3400007
2666,0.59000057,0.5800007
2667,0.4200006,0.4400006
2668,0.7400008,0.41000038
2669,0.5800007,0.46000057
2670,0.5900007,0.4300006
2671,0.6800007,0.33999997
2672,0.5500006,0.71000063
2673,0.4000005,0.4500007
2674,0.44000083,0.6000007
2675,0.48000044,0.5700006
2676,0.69000053,0.49000078
2677,0.50000066,0.5500007
2678,0.4600007,0.35000008
2679,0.79000074,0.49000055
2680,0.5500005,0.3
2681,0.3,0.33999997
2682,0.50000054,0.7100007
2683,0.39000016,0.32999998
2684,0.7300007,0.5100005
2685,0.65000063,0.3
2686,0.8700005,0.45000058
2687,0.32,0.46000057
2688,0.47000057,0.3200006
2689,0.64000046,0.4300006
2690,0.46000057,0.50000066
2691,0.5800007,0.7500008
2692,0.7000008,0.5000008
2693,0.80000085,0.33000046
2694,0.63000053,0.48000056
2695,0.31000012,0.3
2696,0.7100008,0.54000074
2697,0.8700005,0.5300005
2698,0.3,0.59000045
2699,0.59000045,0.33999997
2700,0.3900004,0.44000083
2701,0.6000007,0.69000083
2702,0.71000075,0.32
2703,0.40000075,0.38000005
2704,0.6200006,0.3
2705,0.67000085,0.31
2706,0.6700006,0.46000057
2707,0.34000045,0.3
2708,0.6900007,0.49000078
2709,0.46000057,0.5500005
2710,0.48000056,0.79000074
2711,0.6000006,0.35000008
2712,0.5200005,0.30000073
2713,0.5300005,0.4400006
2714,0.6900006,0.35000044
2715,0.50000054,0.31
2716,0.35000008,0.54000074
2717,0.76000077,0.52000064
2718,0.8500006,0.3
2719,0.5600007,0.4400006
2720,0.63000065,0.5700006
2721,0.5800007,0.39000064
2722,0.5500005,0.6000007
2723,0.40000063,0.64000064
2724,1.0300002,0.6100002
2725,0.7200008,0.5000008
2726,0.32,0.5800007
2727,0.3800004,0.31000048
2728,0.66000056,0.40000075
2729,0.59000057,0.39000005
2730,0.60000056,0.4200005
2731,0.3200007,0.3400001
2732,0.38000053,0.31
2733,0.46000057,0.49000078
2734,0.7000006,0.7100008
2735,0.36000043,0.64000076
2736,0.59000057,0.3
2737,0.4300006,0.40000015
2738,0.32000047,0.4200006
2739,0.35000056,0.3400001
2740,0.6900007,0.33000022
2741,0.34000045,0.37000066
2742,0.48000067,0.5900007
2743,0.5700007,0.3
2744,0.73000056,0.54000074
2745,0.4500001,0.5200005
2746,0.5500005,0.65000063
2747,0.3000006,0.3
2748,0.47000057,0.3
2749,0.5600007,0.32
2750,0.35000008,0.48000056
2751,0.39000064,0.65000063
2752,0.4400007,0.36000067
2753,0.3,0.8100005
2754,0.43000048,0.3
2755,0.6200009,0.3400007
2756,0.41000062,0.4400006
2757,0.5700006,0.47000068
2758,0.45000058,0.57000047
2759,0.7500008,0.49000078
2760,0.3000006,0.32
2761,0.33000058,0.6300004
2762,0.79000074,0.40000063
2763,0.5300006,0.30000073
2764,0.40000063,0.5800007
2765,0.39000052,0.3
2766,0.9300008,0.39000064
2767,0.38000065,0.33999997
2768,0.3400007,0.6500003
2769,0.5100005,0.35000008
2770,0.36000067,0.3
2771,0.52000076,0.5000008
2772,0.49000078,0.35000056
2773,0.4700008,0.8200009
2774,0.5300006,0.49000078
2775,0.5600007,0.30000073
2776,0.3400001,0.47000057
2777,0.50000054,0.33999997
2778,0.34000057,0.5500006
2779,0.8400008,0.35999995
2780,0.5600007,0.6300004
2781,0.49000078,0.32000047
2782,0.45000058,0.3
2783,0.4400006,0.64000064
2784,0.63000095,0.33999997
2785,0.75000036,0.34000057
2786,0.34999996,0.3
2787,0.52000076,0.5900007
2788,0.36000043,0.38000065
2789,0.7000006,0.3200001
2790,0.39000064,0.39000064
2791,0.6000007,0.75000066
2792,0.51000065,0.5500005
2793,1.0000006,0.6200008
2794,0.38000065,0.45000058
2795,0.5200005,0.4500007
2796,0.5700006,0.5100005
2797,0.53000075,0.5000008
2798,0.74000037,0.41000086
2799,0.4300006,0.33999997
2800,0.6100009,0.40000063
2801,0.5900009,0.33999997
2802,0.47000057,0.38000065
2803,0.5500007,0.3
2804,0.5700006,0.54000074
2805,0.3900004,0.3
2806,0.32000047,0.53000075
2807,0.48000056,0.3300007
2808,0.62000036,0.73000056
2809,0.46000057,0.32999998
2810,0.49000055,0.38000065
2811,0.35000044,0.43000013
2812,0.5300005,0.39000064
2813,0.68000084,0.46000057
2814,0.38000065,0.4400006
2815,0.58000046,0.35000044
2816,0.32000047,0.46000057
2817,0.39000064,0.4500001
2818,0.48000056,0.35000044
2819,0.3,0.6300006
2820,0.40000063,0.3
2821,0.5200005,0.7400008
2822,0.5500007,0.62000066
2823,0.37000066,0.5600006
2824,0.4000005,0.5500006
2825,0.61000067,0.4800008
2826,0.63000065,0.64000064
2827,0.73000056,0.3
2828,0.53000075,0.9000002
2829,0.7400008,0.35000068
2830,0.6600006,0.3400001
2831,0.61000067,0.33999997
2832,0.5300005,0.34999996
2833,0.6100008,0.3500002
2834,0.5500006,0.3
2835,0.9300003,0.37000066
2836,0.5400006,0.41000074
2837,0.50000054,0.31
2838,0.51000077,0.3
2839,0.36000067,0.3
2840,0.7100007,0.5000008
2841,0.3,0.3
2842,0.6800005,0.47000057
2843,0.8400008,0.4200006
2844,0.5900007,0.5500007
2845,0.5500007,0.4100005
2846,0.93000007,0.8100009
2847,0.780001,0.3
2848,0.53000075,0.5800007
2849,0.79000044,0.36000043
2850,0.7600007,0.4200006
2851,0.33999997,0.3
2852,0.3,0.63000065
2853,0.38000065,0.31000072
2854,0.54000074,0.48000056
2855,0.57000077,0.3400001
2856,0.5800007,0.3
2857,0.3000006,0.54000074
2858,0.79000044,0.36000067
2859,0.3600002,0.64000076
2860,0.6000007,0.3
2861,0.5600005,0.46000057
2862,0.36000067,0.52000076
2863,0.53000075,0.35000044
2864,0.51000077,0.5600005
2865,0.5500005,0.3
2866,0.5200005,0.49000067
2867,0.47000057,0.7200008
2868,0.6700006,0.6800003
2869,0.31,0.3
2870,0.88000065,0.3900004
2871,0.43000013,0.47000057
2872,0.63000065,0.36000043
2873,0.3,0.32000023
2874,0.4700008,0.3
2875,0.4500007,0.3
2876,0.63000065,0.3
2877,0.7300008,0.42000085
2878,0.56000054,0.53000075
2879,0.49000055,0.3
2880,0.36999995,0.33999997
2881,0.37000054,0.4800008
2882,0.5900007,0.3
2883,0.5600005,0.3
2884,0.5400004,0.4400006
2885,0.34000057,0.3
2886,0.56000054,0.4700008
2887,0.3,0.3
2888,0.6200004,0.36000067
2889,0.31000048,0.51000065
2890,0.3,0.5900007
2891,0.5100005,0.31
2892,0.62000066,0.35000044
2893,0.52000076,0.4700008
2894,0.32000047,0.3
2895,0.3600008,0.4400006
2896,0.98000073,0.4600008
2897,0.7300008,0.39000005
2898,0.59000045,0.7200008
2899,0.38000005,0.3
2900,0.7100007,0.3
2901,0.5100005,0.32
2902,0.59000057,0.34000045
2903,0.6900007,0.3
2904,0.5600007,0.5200005
2905,0.9599998,0.5600007
2906,0.39000088,0.43000048
2907,0.35000008,0.33999997
2908,0.62000066,0.53000075
2909,0.63000065,0.37000066
2910,0.79000074,0.3
2911,0.3300001,0.63000065
2912,0.8300004,0.3
2913,0.46000046,0.3
2914,0.37000066,0.3
2915,0.31,0.6800006
2916,0.41000062,0.44000083
2917,0.7300008,0.3
2918,0.5100005,0.84000075
2919,0.3200006,0.3
2920,0.42000014,0.65000075
2921,0.65000063,0.5500007
2922,0.39000005,0.3
2923,0.78000075,0.7500008
2924,0.3,0.31
2925,0.3,0.3
2926,0.57000095,0.4400006
2927,0.5300005,0.3
2928,0.8300005,0.39000064
2929,0.46000057,0.47000057
2930,0.6400004,0.3
2931,0.35999995,0.3
2932,0.39000016,0.31
2933,0.5200005,0.41000062
2934,0.37000018,0.39000016
2935,0.34999996,0.3
2936,0.3,0.3
2937,0.5500005,0.3400001
2938,0.5000003,0.53000075
2939,0.48000067,0.33999997
2940,0.5100005,0.41000062
2941,1.0999998,0.49000055
2942,0.58000046,0.33000058
2943,0.86000055,0.6200007
2944,0.5000008,0.61000067
2945,0.45000058,0.41000074
2946,0.76000077,0.6700006
2947,0.41000038,0.47000045
2948,0.62000066,0.40000075
2949,0.5900003,0.5700007
2950,0.5600005,0.62000066
2951,0.9800006,0.83000076
2952,0.52000064,0.9600005
2953,0.5900008,0.3400007
2954,0.48000056,0.41000074
2955,0.38000005,0.6900006
2956,0.4500007,0.38000077
2957,0.51000065,0.33000022
2958,0.5600006,0.3
2959,0.7200008,0.54000074
2960,0.7300007,0.36000067
2961,0.36000067,0.76000077
2962,0.3,0.3
2963,0.37000042,0.62000066
2964,0.61000055,0.43000084
2965,0.82000077,0.33000058
2966,0.4300006,0.5600006
2967,0.62000066,0.3100006
2968,0.31,0.5100005
2969,0.36000067,0.41000062
2970,0.41000062,0.35000068
2971,0.35000068,0.3400001
2972,0.3200007,0.3
2973,0.60000056,0.47000068
2974,0.5500007,0.46000046
2975,0.6300009,0.32999998
2976,0.72000027,0.38000005
2977,0.6000007,0.34999996
